word,emotion,accuracy
Derogatório,disgust,0.641
inclinação,disgust,0.641
prevaricação,disgust,0.641
vomitar,disgust,0.641
espinha,disgust,0.641
criminalidade,disgust,0.641
indecência,disgust,0.641
cístico,disgust,0.641
vilão,disgust,0.641
enjoado,disgust,0.633
BINDEW,disgust,0.633
opressivo,disgust,0.633
prostituição,disgust,0.633
secreto,disgust,0.633
úlcera,disgust,0.633
rato,disgust,0.633
fanático,disgust,0.633
autor,disgust,0.633
Apocalipse,disgust,0.633
pecaminoso,disgust,0.633
degradante,disgust,0.625
horrivelmente,disgust,0.625
Sofrimento,disgust,0.625
obscenidade,disgust,0.625
diabólico,disgust,0.625
vergonhoso,disgust,0.625
perseguição,disgust,0.625
desprezível,disgust,0.625
corno,disgust,0.625
fezes,disgust,0.625
covarde,disgust,0.625
pecado,disgust,0.625
gula,disgust,0.625
inchado,disgust,0.625
fungo,disgust,0.625
horrorizado,disgust,0.625
fralda,disgust,0.617
malicioso,disgust,0.617
poligamia,disgust,0.617
morrendo,disgust,0.617
cupim,disgust,0.617
gordo,disgust,0.617
engano,disgust,0.617
atroz,disgust,0.617
guilhotina,disgust,0.617
tétano,disgust,0.617
estragar,disgust,0.617
duro,disgust,0.617
doentio,disgust,0.617
piolho,disgust,0.617
estrangular,disgust,0.617
traição,disgust,0.617
odia,disgust,0.617
Wench,disgust,0.617
infectar,disgust,0.617
violentamente,disgust,0.609
bordel,disgust,0.609
baba,disgust,0.609
sangramento,disgust,0.609
deformar,disgust,0.609
gueto,disgust,0.609
sabotar,disgust,0.609
venenosa,disgust,0.609
abominar,disgust,0.609
calúnia,disgust,0.609
hostil,disgust,0.609
mofado,disgust,0.602
ilícito,disgust,0.602
feiúra,disgust,0.602
não lavado,disgust,0.602
pantanoso,disgust,0.602
privação,disgust,0.602
caça furtiva,disgust,0.602
bruxa,disgust,0.602
infiel,disgust,0.602
prisão,disgust,0.602
traidor,disgust,0.602
loucura,disgust,0.602
mal -humorado,disgust,0.594
hostilidade,disgust,0.594
repelindo,disgust,0.594
intoxicado,disgust,0.594
bandido,disgust,0.594
catástrofe,disgust,0.594
lunático,disgust,0.594
miséria,disgust,0.594
veneno,disgust,0.594
açougueiro,disgust,0.594
banheiro,disgust,0.594
bolha,disgust,0.594
Lurid,disgust,0.594
lesma,disgust,0.594
intestino,disgust,0.594
pecador,disgust,0.594
enganoso,disgust,0.594
epidemia,disgust,0.594
deteriorado,disgust,0.586
lavatório,disgust,0.586
imundo,disgust,0.586
prostituta,disgust,0.586
Incubus,disgust,0.586
assustador,disgust,0.586
terrível,disgust,0.586
pornografia,disgust,0.586
molestar,disgust,0.586
gritish,disgust,0.578
expulsão,disgust,0.578
infiel,disgust,0.578
ofensiva,disgust,0.578
hipócrita,disgust,0.578
humilhante,disgust,0.578
furto,disgust,0.578
ruinoso,disgust,0.578
retardar,disgust,0.578
irritação na pele,disgust,0.578
pulga,disgust,0.578
devassidão,disgust,0.578
demônio,disgust,0.578
atoleiro,disgust,0.578
conspirador,disgust,0.578
doente,disgust,0.578
Mangle,disgust,0.578
Dogsick,disgust,0.570
flagrante,disgust,0.570
açoitar,disgust,0.570
desprezo,disgust,0.570
traiçoeiro,disgust,0.570
oprimir,disgust,0.570
pântano,disgust,0.570
bagunçado,disgust,0.570
saliva,disgust,0.570
Dank,disgust,0.570
Desgraçado,disgust,0.570
devastador,disgust,0.570
serpente,disgust,0.570
loo,disgust,0.562
indecente,disgust,0.562
insanidade,disgust,0.562
roubando,disgust,0.562
Terrível,disgust,0.562
tirânic,disgust,0.562
humilhação,disgust,0.562
cobra,disgust,0.562
desleixado,disgust,0.562
pecando,disgust,0.562
prejudicial,disgust,0.562
prostituta,disgust,0.562
sórdido,disgust,0.562
inimigo,disgust,0.562
alcoolismo,disgust,0.562
horrível,disgust,0.562
impiedoso,disgust,0.562
canalha,disgust,0.562
sangrento,disgust,0.555
flácido,disgust,0.555
odioso,disgust,0.555
bestial,disgust,0.555
conluio,disgust,0.555
ridículo,disgust,0.555
discriminador,disgust,0.555
pouco atraente,disgust,0.555
insuportável,disgust,0.555
segregar,disgust,0.555
arsênico,disgust,0.555
ameaçador,disgust,0.555
atrofia,disgust,0.555
varicela,disgust,0.555
assassino,disgust,0.555
aversão,disgust,0.555
covarde,disgust,0.555
roubo,disgust,0.555
maldade,disgust,0.555
anátema,disgust,0.547
malévolo,disgust,0.547
chiqueiro,disgust,0.547
pilhagem,disgust,0.547
ladrão,disgust,0.547
sufocante,disgust,0.547
condenação,disgust,0.547
deletério,disgust,0.547
SLUR,disgust,0.547
purgatório,disgust,0.547
atacante,disgust,0.547
assaltante,disgust,0.547
ogro,disgust,0.547
coerção,disgust,0.547
vesicular,disgust,0.547
miserável,disgust,0.547
amargamente,disgust,0.547
zombeteira,disgust,0.539
ambicioso,disgust,0.539
GO,disgust,0.539
repelente,disgust,0.539
ciúmes,disgust,0.539
bêbado,disgust,0.539
vergonha,disgust,0.539
lixo,disgust,0.539
gordinho,disgust,0.539
mentiroso,disgust,0.539
preso,disgust,0.539
preguiça,disgust,0.539
repúdio,disgust,0.539
desgraça,disgust,0.539
infidelidade,disgust,0.539
porco,disgust,0.539
letal,disgust,0.536
queimado,disgust,0.531
briga,disgust,0.531
murcha,disgust,0.531
defeito,disgust,0.531
hidrocefalia,disgust,0.531
aberração,disgust,0.531
contrabandista,disgust,0.531
doloroso,disgust,0.531
condescendência,disgust,0.531
intolerante,disgust,0.531
blasfemo,disgust,0.531
mentindo,disgust,0.531
pendurado,disgust,0.531
farsa,disgust,0.531
arruinado,disgust,0.531
intrusivo,disgust,0.531
desintegrar,disgust,0.531
destrutivo,disgust,0.531
neurótico,disgust,0.531
depreciação,disgust,0.523
ardilizou,disgust,0.523
intolerância,disgust,0.523
amante,disgust,0.523
avareza,disgust,0.523
desonrado,disgust,0.523
derrogação,disgust,0.523
bobagem,disgust,0.523
acusação,disgust,0.523
encarceramento,disgust,0.523
tortuoso,disgust,0.516
desonra,disgust,0.516
fedor,disgust,0.516
sinistro,disgust,0.516
roubar,disgust,0.516
defraudar,disgust,0.516
poço,disgust,0.516
desgosto,disgust,0.516
abutre,disgust,0.516
deplorável,disgust,0.516
Ácar,disgust,0.516
erradicação,disgust,0.516
degradar,disgust,0.516
calha,disgust,0.516
condenar,disgust,0.516
restos,disgust,0.516
trair,disgust,0.516
Daemon,disgust,0.516
"farsa, falso",disgust,0.509
desagradável,disgust,0.508
prisioneiro,disgust,0.508
terrivelmente,disgust,0.508
inútil,disgust,0.508
bruto,disgust,0.508
delírio,disgust,0.508
incurável,disgust,0.508
cheiro,disgust,0.508
Idiocy,disgust,0.508
ressentimento,disgust,0.508
bombardeado,disgust,0.508
Blob,disgust,0.508
trair,disgust,0.508
esquizofrenia,disgust,0.508
rejeição,disgust,0.508
Belilite,disgust,0.508
excesso,disgust,0.508
desastre,disgust,0.508
sofrimento,disgust,0.508
praga,disgust,0.508
endêmico,disgust,0.508
roubo,disgust,0.500
banir,disgust,0.500
lama,disgust,0.500
flagrante,disgust,0.500
escárnio,disgust,0.500
sujeira,disgust,0.500
gritando,disgust,0.500
ofensa,disgust,0.500
ciúmes,disgust,0.500
suborno,disgust,0.500
polêmica,disgust,0.500
praga,disgust,0.500
impeachment,disgust,0.500
amargura,disgust,0.500
tabu,disgust,0.500
coado,disgust,0.500
Goblin,disgust,0.500
manilha,disgust,0.500
idolatria,disgust,0.500
ambição,disgust,0.500
impureza,disgust,0.500
Manada,disgust,0.500
idiota,disgust,0.492
ferver,disgust,0.492
Indepcionável,disgust,0.492
repugnável,disgust,0.492
ladrão,disgust,0.492
maligno,disgust,0.492
naufrágio,disgust,0.492
recessão,disgust,0.492
desfiladeiro,disgust,0.492
Leer,disgust,0.492
doente,disgust,0.492
contorcer,disgust,0.492
Raging,disgust,0.484
servil,disgust,0.484
bagunça,disgust,0.484
fralda,disgust,0.484
possuído,disgust,0.484
insuportável,disgust,0.484
oculto,disgust,0.484
contrabando,disgust,0.484
rosnar,disgust,0.484
motim,disgust,0.484
louco,disgust,0.484
aflição,disgust,0.484
mancha,disgust,0.484
antipatia,disgust,0.484
desprezo,disgust,0.484
vagabundo,disgust,0.484
nepotismo,disgust,0.484
desrespeitoso,disgust,0.484
difamação,disgust,0.484
indesculpável,disgust,0.484
aversação,disgust,0.484
desperdício,disgust,0.484
agressor,disgust,0.484
subjugação,disgust,0.484
ilegalidade,disgust,0.477
sombrio,disgust,0.477
Criminoso,disgust,0.477
desagradável,disgust,0.477
paralisia,disgust,0.477
antagônico,disgust,0.477
patético,disgust,0.477
Income,disgust,0.477
supressão,disgust,0.477
imoralidade,disgust,0.477
zombaria,disgust,0.477
ultraje,disgust,0.469
zombando,disgust,0.469
chafurdar,disgust,0.469
tosse,disgust,0.469
arrogante,disgust,0.469
nervoso,disgust,0.469
pobreza,disgust,0.469
grade,disgust,0.469
lívido,disgust,0.469
agravamento,disgust,0.469
repelente,disgust,0.469
transpiração,disgust,0.469
banimento,disgust,0.469
furioso,disgust,0.469
má qualidade,disgust,0.469
alma penada,disgust,0.469
enganar,disgust,0.461
enganar,disgust,0.461
quack,disgust,0.461
distorcido,disgust,0.461
aranha,disgust,0.461
injustificável,disgust,0.461
deplore,disgust,0.461
espúrio,disgust,0.461
perdição,disgust,0.461
turvar,disgust,0.461
fraudulento,disgust,0.461
cicatriz,disgust,0.461
picada,disgust,0.461
insulto,disgust,0.461
pilhagem,disgust,0.461
imprudência,disgust,0.461
estigma,disgust,0.453
DISPARAGEM,disgust,0.453
impensável,disgust,0.453
falso,disgust,0.453
Bane,disgust,0.453
desonesto,disgust,0.453
pulgão,disgust,0.453
eliminação,disgust,0.453
cur,disgust,0.453
egoísta,disgust,0.453
evitar,disgust,0.453
terrível,disgust,0.453
indignação,disgust,0.453
antipatia,disgust,0.453
alienar,disgust,0.453
mosquito,disgust,0.445
pilhas,disgust,0.445
piedoso,disgust,0.445
mentira,disgust,0.445
ópio,disgust,0.445
cheiro,disgust,0.445
iniqüidade,disgust,0.445
cárie,disgust,0.445
desespero,disgust,0.445
recalcitrante,disgust,0.445
egoísta,disgust,0.445
desperdiçado,disgust,0.445
vazio,disgust,0.445
falência,disgust,0.445
Garish,disgust,0.445
detestável,disgust,0.438
envergonhado,disgust,0.438
abjeto,disgust,0.438
pegajoso,disgust,0.438
gritar,disgust,0.438
desesperança,disgust,0.438
morador de rua,disgust,0.438
evitar,disgust,0.438
preso,disgust,0.438
estrangeiro,disgust,0.438
porco,disgust,0.438
aversão,disgust,0.438
anormal,disgust,0.438
maldição,disgust,0.430
indesejável,disgust,0.430
denunciar,disgust,0.430
bruxa,disgust,0.430
criatura,disgust,0.430
Lusty,disgust,0.430
ilegal,disgust,0.430
destroços,disgust,0.430
insensível,disgust,0.430
refluxo,disgust,0.430
desfavoraveis,disgust,0.430
desavergonhado,disgust,0.430
separatista,disgust,0.430
truques,disgust,0.430
falsidade,disgust,0.430
mortalha,disgust,0.430
desafio,disgust,0.430
incrédulo,disgust,0.430
xingamento,disgust,0.430
pomposo,disgust,0.422
socialista,disgust,0.422
desconfiança,disgust,0.422
infantil,disgust,0.422
desperdiçar,disgust,0.422
peludo,disgust,0.422
nicotina,disgust,0.422
denúncia,disgust,0.422
colapso,disgust,0.422
desarrumado,disgust,0.422
feroz,disgust,0.422
amônia,disgust,0.422
descuido,disgust,0.422
impuro,disgust,0.422
contencioso,disgust,0.422
vagabundo,disgust,0.422
afronta,disgust,0.422
ofender,disgust,0.422
manchar,disgust,0.422
idiota,disgust,0.422
maldade,disgust,0.422
delinquente,disgust,0.422
enxame,disgust,0.422
hipertrofia,disgust,0.422
jorrar,disgust,0.422
insípido,disgust,0.422
bovino,disgust,0.422
lama,disgust,0.422
litigioso,disgust,0.414
desonestidade,disgust,0.414
vegetativo,disgust,0.414
desfavorável,disgust,0.414
deslocamento,disgust,0.414
ilegítimo,disgust,0.414
azedo,disgust,0.414
socialismo,disgust,0.414
desobedecer,disgust,0.414
bobo,disgust,0.414
vampiro,disgust,0.414
negligenciado,disgust,0.414
obscuro,disgust,0.414
ignorante,disgust,0.406
desapontado,disgust,0.406
descontinuidade,disgust,0.406
antipatia,disgust,0.406
ilegal,disgust,0.406
irregularidades,disgust,0.406
furto em lojas,disgust,0.406
reincidência,disgust,0.406
exilado,disgust,0.406
falso,disgust,0.406
Desglande,disgust,0.406
repelir,disgust,0.406
falsificar,disgust,0.406
ingrato,disgust,0.406
cruel,disgust,0.406
falso,disgust,0.406
acusação,disgust,0.406
Ai,disgust,0.398
Avessa,disgust,0.398
Loon,disgust,0.398
piora,disgust,0.398
escassez,disgust,0.398
não natural,disgust,0.398
Anfetaminas,disgust,0.398
sem sentido,disgust,0.398
rigor,disgust,0.398
subverter,disgust,0.398
falha,disgust,0.398
lamber,disgust,0.398
indisciplinado,disgust,0.398
lamentavelmente,disgust,0.398
avarento,disgust,0.398
esmagando,disgust,0.398
desdém,disgust,0.398
insulto,disgust,0.393
aversidade,disgust,0.391
desrerecer,disgust,0.391
punido,disgust,0.391
CRITTER,disgust,0.391
dano,disgust,0.391
escorpião,disgust,0.391
diatribe,disgust,0.391
Muff,disgust,0.391
farcical,disgust,0.391
anti -social,disgust,0.391
endurecido,disgust,0.391
punição,disgust,0.391
ruim,disgust,0.391
expulsar,disgust,0.391
grosseiro,disgust,0.383
lamento,disgust,0.383
analfabeto,disgust,0.383
divórcio,disgust,0.383
repleto,disgust,0.383
plágio,disgust,0.383
despejo,disgust,0.383
orc,disgust,0.383
decepcionar,disgust,0.383
gasto,disgust,0.383
presunçoso,disgust,0.383
Anaconda,disgust,0.383
discórdi,disgust,0.383
culpa,disgust,0.383
fugitivo,disgust,0.383
irracional,disgust,0.383
adicionador,disgust,0.383
,disgust,0.383
sacrifícios,disgust,0.383
hipócrita,disgust,0.383
choque,disgust,0.375
alienação,disgust,0.375
zombar,disgust,0.375
situação,disgust,0.375
irritação,disgust,0.375
indigno,disgust,0.375
má conduta,disgust,0.375
defeituoso,disgust,0.375
culpa,disgust,0.375
deprimente,disgust,0.375
deslocado,disgust,0.375
irritante,disgust,0.375
em vão,disgust,0.367
sapo,disgust,0.367
impotente,disgust,0.367
coagir,disgust,0.367
estremecendo,disgust,0.367
despojado,disgust,0.367
revogar,disgust,0.367
Wimpy,disgust,0.367
pouco saudável,disgust,0.367
exclusão,disgust,0.367
Desilusão,disgust,0.367
flagrante,disgust,0.367
prejudicial,disgust,0.367
farsa,disgust,0.367
wimp,disgust,0.367
cafajeste,disgust,0.367
armadilha,disgust,0.367
squelch,disgust,0.367
deserto,disgust,0.359
droga,disgust,0.359
incompatível,disgust,0.359
descartar,disgust,0.359
estranheza,disgust,0.359
rebelião,disgust,0.359
inaptidão,disgust,0.359
erro,disgust,0.359
desobediência,disgust,0.359
inepto,disgust,0.352
litigar,disgust,0.352
demissão,disgust,0.352
corte,disgust,0.352
UNDOWARD,disgust,0.352
Despachado,disgust,0.352
censurar,disgust,0.352
ridículo,disgust,0.352
composto,disgust,0.352
frustrar,disgust,0.352
mau comportamento,disgust,0.352
advogado,disgust,0.352
esmagado,disgust,0.352
carne,disgust,0.352
incerto,disgust,0.352
obi,disgust,0.352
Vacilar,disgust,0.352
feroz,disgust,0.352
ilícito,disgust,0.352
depreciar,disgust,0.344
desaprovar,disgust,0.344
choroso,disgust,0.344
resmungar,disgust,0.336
instável,disgust,0.336
irritar,disgust,0.336
exigente,disgust,0.336
corações,disgust,0.336
processo,disgust,0.336
descoloração,disgust,0.336
grumoso,disgust,0.336
Daft,disgust,0.336
erro,disgust,0.336
descontentamento,disgust,0.336
brigando,disgust,0.336
Impensado,disgust,0.336
não gostei,disgust,0.336
desinclinação,disgust,0.336
desconfiança,disgust,0.336
não permitido,disgust,0.336
instabilidade,disgust,0.328
hidrofobia,disgust,0.328
lamentar,disgust,0.328
inibir,disgust,0.328
excluído,disgust,0.328
provocador,disgust,0.328
queixa,disgust,0.328
ingovernável,disgust,0.328
Sly,disgust,0.328
exasperação,disgust,0.328
cacofonia,disgust,0.328
insatisfatório,disgust,0.328
desapontado,disgust,0.328
materialista,disgust,0.328
errôneo,disgust,0.321
acidente,disgust,0.320
fuligem,disgust,0.320
humbug,disgust,0.320
negar,disgust,0.320
aborrecimento,disgust,0.320
desaprovando,disgust,0.320
desserviço,disgust,0.320
reprovação,disgust,0.320
confinado,disgust,0.320
desigual,disgust,0.320
trapos,disgust,0.320
gemido,disgust,0.320
solo,disgust,0.312
inapropriado,disgust,0.312
criticar,disgust,0.312
indispor,disgust,0.312
teísmo,disgust,0.312
depreciado,disgust,0.312
inconsiderado,disgust,0.312
muito caro,disgust,0.312
estômago,disgust,0.312
Burke,disgust,0.312
espirrar,disgust,0.312
Gall,disgust,0.305
Bang,disgust,0.305
inadmissível,disgust,0.305
hostil,disgust,0.305
inexplicável,disgust,0.305
disparidade,disgust,0.305
latente,disgust,0.305
não gostando,disgust,0.305
Shack,disgust,0.305
mal-humorado,disgust,0.305
Coop,disgust,0.304
desapontamento,disgust,0.297
repreenda,disgust,0.297
atraso,disgust,0.297
Congresso,disgust,0.297
rosnando,disgust,0.297
para trás,disgust,0.297
dor,disgust,0.297
desconsiderado,disgust,0.297
por conta própria,disgust,0.297
sozinho,disgust,0.297
notoriedade,disgust,0.289
catecismo,disgust,0.289
FLOP,disgust,0.289
infame,disgust,0.289
zelador,disgust,0.289
urtiga,disgust,0.289
saturado,disgust,0.281
Entrada,disgust,0.281
Gaby,disgust,0.281
Vince,disgust,0.281
desistir,disgust,0.281
injusto,disgust,0.281
After,disgust,0.281
Remiss,disgust,0.281
tribunal,disgust,0.273
descolorido,disgust,0.273
disputando,disgust,0.273
inquieto,disgust,0.273
Huff,disgust,0.273
esquisito,disgust,0.266
indelicado,disgust,0.266
gole,disgust,0.266
arrastar,disgust,0.266
insatisfeito,disgust,0.266
ineficiência,disgust,0.266
frenético,disgust,0.266
burocrata,disgust,0.266
político,disgust,0.266
frieza,disgust,0.266
Gruff,disgust,0.258
polvo,disgust,0.258
desgosto,disgust,0.258
Barrow,disgust,0.258
imitador,disgust,0.258
em caso,disgust,0.258
patife,disgust,0.258
sarcasmo,disgust,0.258
instintivo,disgust,0.258
equívoco,disgust,0.250
não inclinou,disgust,0.250
John,disgust,0.250
Hulk,disgust,0.250
babuíno,disgust,0.250
Xangai,disgust,0.250
Cupping,disgust,0.250
perder,disgust,0.250
torre,disgust,0.242
enredado,disgust,0.242
gratuito,disgust,0.242
esfregar,disgust,0.242
adversário,disgust,0.242
tarifa,disgust,0.242
questionável,disgust,0.234
prolongar,disgust,0.234
relutância,disgust,0.234
atrasado,disgust,0.234
distorção,disgust,0.234
demitir-se,disgust,0.234
azarado,disgust,0.234
atraso,disgust,0.234
ineficaz,disgust,0.227
desqualificado,disgust,0.227
subvenção,disgust,0.227
reversão,disgust,0.227
padrão,disgust,0.227
temperamental,disgust,0.227
impopular,disgust,0.227
petróleo,disgust,0.219
intenso,disgust,0.219
Evitar,disgust,0.219
franzindo a testa,disgust,0.219
peso,disgust,0.219
Dame,disgust,0.219
burro,disgust,0.211
acionável,disgust,0.211
Pardo,disgust,0.211
infeliz,disgust,0.211
dândi,disgust,0.203
bétula,disgust,0.203
Moldura,disgust,0.203
capuz,disgust,0.203
devido,disgust,0.203
deserto,disgust,0.203
indiferença,disgust,0.203
constrangimento,disgust,0.203
delírio,disgust,0.203
gnomo,disgust,0.203
inconveniente,disgust,0.203
uivo,disgust,0.195
Dabling,disgust,0.195
moral,disgust,0.195
equivocado,disgust,0.195
ares,disgust,0.195
gelatina,disgust,0.195
lã,disgust,0.195
monocromático,disgust,0.195
exuberante,disgust,0.188
celebridade,disgust,0.188
evitar,disgust,0.188
gent,disgust,0.188
impasse,disgust,0.188
menor,disgust,0.188
afundado,disgust,0.180
nariz,disgust,0.180
risível,disgust,0.180
requerente,disgust,0.180
posse,disgust,0.180
maior,disgust,0.164
gravidez,disgust,0.164
THRIFT,disgust,0.164
sem dúvida,disgust,0.164
bocado,disgust,0.164
Hoot,disgust,0.164
frase,disgust,0.156
lugar mal,disgust,0.156
clamor,disgust,0.156
papagaio,disgust,0.156
obrigar,disgust,0.156
sem nome,disgust,0.148
desapontamento,disgust,0.148
duende,disgust,0.141
sentimento,disgust,0.141
excelência,disgust,0.141
cinza,disgust,0.133
assimetria,disgust,0.133
vez,disgust,0.133
desajeitado,disgust,0.133
parar,disgust,0.133
Farelo,disgust,0.125
finalmente,disgust,0.125
senhor,disgust,0.125
nutrir,disgust,0.117
saborear,disgust,0.117
enseada,disgust,0.117
ganhando,disgust,0.109
limão,disgust,0.109
poderoso,disgust,0.102
brilho,disgust,0.094
interior,disgust,0.086
mente,disgust,0.086
interessado,disgust,0.078
tratar,disgust,0.078
abundância,disgust,0.078
honesto,disgust,0.055
pipa,disgust,0.055
humilde,disgust,0.047
árvore,disgust,0.039
aaaaaaah,disgust,0
aaaah,disgust,0
surpresa,disgust,0
ábaco,disgust,0
abandono,disgust,0
abandonado,disgust,0
abandono,disgust,0
diminuir,disgust,0
redução,disgust,0
Abba,disgust,0
abade,disgust,0
abreviar,disgust,0
abreviação,disgust,0
abdômen,disgust,0
abdominal,disgust,0
abdução,disgust,0
