[Epoch 0] - Training results: train_loss=1.9574, train_acc=0.1053
[Epoch 33] - Validation results: val_loss=1.3101, val_acc=0.5434
[Epoch 34] - Training results: train_loss=0.6201, train_acc=0.7895
[Epoch 34] - Validation results: val_loss=1.3042, val_acc=0.5491
[Epoch 35] - Training results: train_loss=0.5891, train_acc=0.8421
[Epoch 35] - Validation results: val_loss=1.2988, val_acc=0.5523
[Epoch 36] - Training results: train_loss=0.5589, train_acc=0.9474
[Epoch 36] - Validation results: val_loss=1.2938, val_acc=0.5567
[Epoch 37] - Training results: train_loss=0.5293, train_acc=0.9474
[Epoch 37] - Validation results: val_loss=1.2892, val_acc=0.5609
[Epoch 38] - Training results: train_loss=0.5009, train_acc=0.9474
[Epoch 38] - Validation results: val_loss=1.2855, val_acc=0.5589
[Epoch 39] - Training results: train_loss=0.4729, train_acc=0.9474
[Epoch 39] - Validation results: val_loss=1.2818, val_acc=0.5665
[Epoch 40] - Training results: train_loss=0.4463, train_acc=0.9474
[Epoch 40] - Validation results: val_loss=1.2785, val_acc=0.5720
[Epoch 41] - Training results: train_loss=0.4210, train_acc=0.9474
[Epoch 41] - Validation results: val_loss=1.2757, val_acc=0.5771
[Epoch 42] - Training results: train_loss=0.3969, train_acc=0.9474
[Epoch 42] - Validation results: val_loss=1.2733, val_acc=0.5798
[Epoch 43] - Training results: train_loss=0.3743, train_acc=0.9474
[Epoch 43] - Validation results: val_loss=1.2713, val_acc=0.5811
[Epoch 44] - Training results: train_loss=0.3529, train_acc=0.9474
[Epoch 44] - Validation results: val_loss=1.2696, val_acc=0.5846
[Epoch 45] - Training results: train_loss=0.3329, train_acc=0.9474
[Epoch 45] - Validation results: val_loss=1.2682, val_acc=0.5891
[Epoch 46] - Training results: train_loss=0.3142, train_acc=0.9474
[Epoch 46] - Validation results: val_loss=1.2672, val_acc=0.5902
[Epoch 47] - Training results: train_loss=0.2969, train_acc=1.0000
[Epoch 47] - Validation results: val_loss=1.2666, val_acc=0.5929
[Epoch 48] - Training results: train_loss=0.2805, train_acc=1.0000
[Epoch 48] - Validation results: val_loss=1.2663, val_acc=0.5973
[Epoch 49] - Training results: train_loss=0.2657, train_acc=1.0000
[Epoch 49] - Validation results: val_loss=1.2671, val_acc=0.5971
[Epoch 50] - Training results: train_loss=0.2528, train_acc=1.0000
[Epoch 50] - Validation results: val_loss=1.2684, val_acc=0.5997
[Epoch 51] - Training results: train_loss=0.2434, train_acc=1.0000
[Epoch 51] - Validation results: val_loss=1.2796, val_acc=0.5973
[Epoch 52] - Training results: train_loss=0.2283, train_acc=1.0000
[Epoch 52] - Validation results: val_loss=1.2722, val_acc=0.6035
[Epoch 53] - Training results: train_loss=0.2176, train_acc=1.0000
[Epoch 53] - Validation results: val_loss=1.2748, val_acc=0.6071
[Epoch 54] - Training results: train_loss=0.2074, train_acc=1.0000
[Epoch 54] - Validation results: val_loss=1.2778, val_acc=0.6075
[Epoch 55] - Training results: train_loss=0.2092, train_acc=1.0000
[Epoch 55] - Validation results: val_loss=1.2444, val_acc=0.6190
[Epoch 56] - Training results: train_loss=0.2090, train_acc=1.0000
[Epoch 56] - Validation results: val_loss=1.2430, val_acc=0.6197
[Epoch 57] - Training results: train_loss=0.2083, train_acc=1.0000
[Epoch 57] - Validation results: val_loss=1.2423, val_acc=0.6204
[Epoch 58] - Training results: train_loss=0.2078, train_acc=1.0000
[Epoch 58] - Validation results: val_loss=1.2418, val_acc=0.6201
[Epoch 59] - Training results: train_loss=0.2074, train_acc=1.0000
[Epoch 59] - Validation results: val_loss=1.2414, val_acc=0.6197
[Epoch 60] - Training results: train_loss=0.2072, train_acc=1.0000
[Epoch 60] - Validation results: val_loss=1.2411, val_acc=0.6193
[Epoch 61] - Training results: train_loss=0.2070, train_acc=1.0000
[Epoch 61] - Validation results: val_loss=1.2409, val_acc=0.6197
[Epoch 62] - Training results: train_loss=0.2068, train_acc=1.0000
[Epoch 62] - Validation results: val_loss=1.2407, val_acc=0.6197
[Epoch 63] - Training results: train_loss=0.2067, train_acc=1.0000
[Epoch 63] - Validation results: val_loss=1.2406, val_acc=0.6195
[Epoch 64] - Training results: train_loss=0.2066, train_acc=1.0000
[Epoch 64] - Validation results: val_loss=1.2405, val_acc=0.6201
[Epoch 65] - Training results: train_loss=0.2065, train_acc=1.0000
[Epoch 65] - Validation results: val_loss=1.2404, val_acc=0.6199
[Epoch 66] - Training results: train_loss=0.2064, train_acc=1.0000
[Epoch 66] - Validation results: val_loss=1.2404, val_acc=0.6195
[Epoch 67] - Training results: train_loss=0.2063, train_acc=1.0000
[Epoch 67] - Validation results: val_loss=1.2403, val_acc=0.6197
[Epoch 68] - Training results: train_loss=0.2062, train_acc=1.0000
[Epoch 68] - Validation results: val_loss=1.2403, val_acc=0.6199
[Epoch 69] - Training results: train_loss=0.2060, train_acc=1.0000
[Epoch 69] - Validation results: val_loss=1.2403, val_acc=0.6197
[Epoch 70] - Training results: train_loss=0.2059, train_acc=1.0000
[Epoch 70] - Validation results: val_loss=1.2402, val_acc=0.6197
[Epoch 71] - Training results: train_loss=0.2058, train_acc=1.0000
[Epoch 71] - Validation results: val_loss=1.2402, val_acc=0.6193
[Epoch 72] - Training results: train_loss=0.2057, train_acc=1.0000
[Epoch 72] - Validation results: val_loss=1.2402, val_acc=0.6190
[Epoch 73] - Training results: train_loss=0.2056, train_acc=1.0000
[Epoch 73] - Validation results: val_loss=1.2402, val_acc=0.6190
[Epoch 74] - Training results: train_loss=0.2055, train_acc=1.0000
[Epoch 74] - Validation results: val_loss=1.2402, val_acc=0.6190
[Epoch 75] - Training results: train_loss=0.2049, train_acc=1.0000
[Epoch 75] - Validation results: val_loss=1.2403, val_acc=0.6193
[Epoch 76] - Training results: train_loss=0.2046, train_acc=1.0000
[Epoch 76] - Validation results: val_loss=1.2403, val_acc=0.6186
[Epoch 77] - Training results: train_loss=0.2044, train_acc=1.0000
[Epoch 77] - Validation results: val_loss=1.2403, val_acc=0.6186
[Epoch 78] - Training results: train_loss=0.2043, train_acc=1.0000
[Epoch 78] - Validation results: val_loss=1.2403, val_acc=0.6186
[Epoch 79] - Training results: train_loss=0.2042, train_acc=1.0000
[Epoch 79] - Validation results: val_loss=1.2404, val_acc=0.6186
[Epoch 80] - Training results: train_loss=0.2041, train_acc=1.0000
[Epoch 80] - Validation results: val_loss=1.2404, val_acc=0.6179
[Epoch 81] - Training results: train_loss=0.2040, train_acc=1.0000
[Epoch 81] - Validation results: val_loss=1.2404, val_acc=0.6179
[Epoch 82] - Training results: train_loss=0.2040, train_acc=1.0000
[Epoch 82] - Validation results: val_loss=1.2404, val_acc=0.6179
